Date,USD LIBOR3M 1y,,,Date,USD LIBOR3M 5y
03/05/2003,1.8337,,,03/05/2003,4.7625
03/06/2003,1.8039,,,03/06/2003,4.7109
03/07/2003,1.8304,,,03/07/2003,4.8223
03/10/2003,1.7535,,,03/10/2003,4.7239
03/11/2003,1.718,,,03/11/2003,4.7254
03/12/2003,1.7681,,,03/12/2003,4.7214
3/13/2003,1.839,,,3/13/2003,4.7036
3/14/2003,2.0467,,,3/14/2003,4.9436
3/17/2003,1.9616,,,3/17/2003,4.8552
3/18/2003,2.1253,,,3/18/2003,5.0135
3/19/2003,2.1879,,,3/19/2003,5.0506
3/20/2003,2.2164,,,3/20/2003,5.2297
3/21/2003,2.1207,,,3/21/2003,5.1364
3/24/2003,2.3082,,,3/24/2003,5.345
3/25/2003,2.144,,,3/25/2003,5.1876
3/26/2003,2.1164,,,3/26/2003,5.1954
3/27/2003,2.0601,,,3/27/2003,5.1676
3/28/2003,2.0166,,,3/28/2003,5.11
3/31/2003,1.9197,,,3/31/2003,5.098
04/01/2003,1.8696,,,04/01/2003,4.9809
04/02/2003,1.8662,,,04/02/2003,5.0006
04/03/2003,1.9962,,,04/03/2003,5.1273
04/04/2003,1.9416,,,04/04/2003,5.0477
04/07/2003,1.9724,,,04/07/2003,5.1301
04/08/2003,2.0054,,,04/08/2003,5.1688
04/09/2003,1.9807,,,04/09/2003,5.0738
04/10/2003,1.9251,,,04/10/2003,5.0441
04/11/2003,2.0222,,,04/11/2003,5.0576
4/14/2003,2.033,,,4/14/2003,5.1045
4/15/2003,2.1169,,,4/15/2003,5.1514
4/16/2003,2.0985,,,4/16/2003,5.1056
4/17/2003,2.0416,,,4/17/2003,5.0521
4/21/2003,2.0651,,,4/21/2003,5.059
4/22/2003,2.0906,,,4/22/2003,5.1121
4/23/2003,2.0453,,,4/23/2003,5.1095
4/24/2003,2.0461,,,4/24/2003,5.0801
4/25/2003,1.9795,,,4/25/2003,5.0563
4/28/2003,1.9066,,,4/28/2003,4.9893
4/29/2003,1.9661,,,4/29/2003,5.11
4/30/2003,1.9786,,,4/30/2003,5.1034
05/01/2003,1.7961,,,05/01/2003,4.9823
05/02/2003,1.8268,,,05/02/2003,5.0158
05/05/2003,1.8801,,,05/05/2003,5.105
05/06/2003,1.893,,,05/06/2003,5.08
05/07/2003,1.7224,,,05/07/2003,4.8887
05/08/2003,1.6947,,,05/08/2003,4.7929
05/09/2003,1.7379,,,05/09/2003,4.8166
05/12/2003,1.7356,,,05/12/2003,4.7677
5/13/2003,1.7307,,,5/13/2003,4.6354
5/14/2003,1.7576,,,5/14/2003,4.6632
5/15/2003,1.6627,,,5/15/2003,4.5444
5/16/2003,1.7448,,,5/16/2003,4.5998
5/19/2003,1.5474,,,5/19/2003,4.4709
5/20/2003,1.6477,,,5/20/2003,4.5551
5/21/2003,1.5135,,,5/21/2003,4.4456
5/22/2003,1.6472,,,5/22/2003,4.421
5/23/2003,1.5978,,,5/23/2003,4.2833
5/27/2003,1.6281,,,5/27/2003,4.3189
5/28/2003,1.5756,,,5/28/2003,4.4483
5/29/2003,1.5775,,,5/29/2003,4.4899
5/30/2003,1.5365,,,5/30/2003,4.3881
06/02/2003,1.5741,,,06/02/2003,4.427
06/03/2003,1.5668,,,06/03/2003,4.5001
06/04/2003,1.4325,,,06/04/2003,4.3932
06/05/2003,1.4768,,,06/05/2003,4.3512
06/06/2003,1.5142,,,06/06/2003,4.3549
06/09/2003,1.5041,,,06/09/2003,4.3273
06/10/2003,1.432,,,06/10/2003,4.285
06/11/2003,1.3693,,,06/11/2003,4.1904
06/12/2003,1.4185,,,06/12/2003,4.2163
6/13/2003,1.37,,,6/13/2003,4.1269
6/16/2003,1.3488,,,6/16/2003,4.1241
6/17/2003,1.4334,,,6/17/2003,4.1588
6/18/2003,1.5333,,,6/18/2003,4.2808
6/19/2003,1.5468,,,6/19/2003,4.4409
6/20/2003,1.4638,,,6/20/2003,4.438
6/23/2003,1.4846,,,6/23/2003,4.4672
6/24/2003,1.4355,,,6/24/2003,4.3498
6/25/2003,1.3899,,,6/25/2003,4.3307
6/26/2003,1.6232,,,6/26/2003,4.4664
6/27/2003,1.7312,,,6/27/2003,4.5525
6/30/2003,1.6588,,,6/30/2003,4.5787
07/01/2003,1.6079,,,07/01/2003,4.6258
07/02/2003,1.6315,,,07/02/2003,4.626
07/03/2003,1.5947,,,07/03/2003,4.6322
07/07/2003,1.5589,,,07/07/2003,4.7668
07/08/2003,1.6907,,,07/08/2003,4.8636
07/09/2003,1.7054,,,07/09/2003,4.8142
07/10/2003,1.668,,,07/10/2003,4.8206
07/11/2003,1.6137,,,07/11/2003,4.7881
7/14/2003,1.599,,,7/14/2003,4.7381
7/15/2003,1.6715,,,7/15/2003,4.8879
7/16/2003,1.8849,,,7/16/2003,5.179
7/17/2003,1.8169,,,7/17/2003,5.1171
7/18/2003,1.8269,,,7/18/2003,5.1615
7/21/2003,1.8788,,,7/21/2003,5.2705
7/22/2003,2.0428,,,7/22/2003,5.4571
7/23/2003,1.923,,,7/23/2003,5.4114
7/24/2003,1.8875,,,7/24/2003,5.4308
7/25/2003,1.8918,,,7/25/2003,5.5482
7/28/2003,1.8569,,,7/28/2003,5.5501
7/29/2003,2.0174,,,7/29/2003,5.7433
7/30/2003,2.1659,,,7/30/2003,5.8805
7/31/2003,2.0665,,,7/31/2003,5.7668
08/01/2003,2.2893,,,08/01/2003,6.1296
08/04/2003,2.3563,,,08/04/2003,6.0184
08/05/2003,2.2573,,,08/05/2003,5.9343
08/06/2003,2.3611,,,08/06/2003,5.9096
08/07/2003,2.2292,,,08/07/2003,5.7377
08/08/2003,2.16,,,08/08/2003,5.6029
08/11/2003,2.1503,,,08/11/2003,5.6093
08/12/2003,2.2629,,,08/12/2003,5.8142
8/13/2003,2.2218,,,8/13/2003,5.9055
8/14/2003,2.3565,,,8/14/2003,6.0462
8/15/2003,2.1748,,,8/15/2003,5.8162
8/18/2003,2.3576,,,8/18/2003,5.6913
8/19/2003,2.3411,,,8/19/2003,5.851
8/20/2003,2.2155,,,8/20/2003,5.6717
8/21/2003,2.3116,,,8/21/2003,5.8273
8/22/2003,2.4936,,,8/22/2003,5.8664
8/25/2003,2.4876,,,8/25/2003,5.8948
8/26/2003,2.5588,,,8/26/2003,6.0444
8/27/2003,2.4661,,,8/27/2003,5.8102
8/28/2003,2.5698,,,8/28/2003,5.9935
8/29/2003,2.3958,,,8/29/2003,5.8201
09/02/2003,2.4736,,,09/02/2003,5.8839
09/03/2003,2.6007,,,09/03/2003,5.9917
09/04/2003,2.552,,,09/04/2003,5.9452
09/05/2003,2.3945,,,09/05/2003,5.9153
09/08/2003,2.177,,,09/08/2003,5.7653
09/09/2003,2.2812,,,09/09/2003,5.859
09/10/2003,2.1691,,,09/10/2003,5.725
09/11/2003,2.0933,,,09/11/2003,5.677
09/12/2003,2.1696,,,09/12/2003,5.7447
9/15/2003,2.0617,,,9/15/2003,5.5824
9/16/2003,2.0277,,,9/16/2003,5.5737
9/17/2003,2.064,,,9/17/2003,5.6166
9/18/2003,2.0891,,,9/18/2003,5.4246
9/19/2003,2.1136,,,9/19/2003,5.3891
9/22/2003,2.131,,,9/22/2003,5.4023
9/23/2003,2.1265,,,9/23/2003,5.4475
9/24/2003,2.1107,,,9/24/2003,5.4643
9/25/2003,2.0658,,,9/25/2003,5.3418
9/26/2003,2.0439,,,9/26/2003,5.316
9/29/2003,1.9686,,,9/29/2003,5.258
9/30/2003,2.0721,,,9/30/2003,5.3403
10/01/2003,1.8793,,,10/01/2003,5.2102
10/02/2003,1.9085,,,10/02/2003,5.3021
10/03/2003,1.9582,,,10/03/2003,5.33
10/06/2003,2.1962,,,10/06/2003,5.5041
10/07/2003,2.1246,,,10/07/2003,5.4348
10/08/2003,2.1846,,,10/08/2003,5.6255
10/09/2003,2.1491,,,10/09/2003,5.5195
10/10/2003,2.1766,,,10/10/2003,5.5957
10/14/2003,2.1479,,,10/14/2003,5.5933
10/15/2003,2.2401,,,10/15/2003,5.6873
10/16/2003,2.339,,,10/16/2003,5.699
10/17/2003,2.5438,,,10/17/2003,5.8211
10/20/2003,2.4377,,,10/20/2003,5.7196
10/21/2003,2.4442,,,10/21/2003,5.668
10/22/2003,2.4315,,,10/22/2003,5.5863
10/23/2003,2.3638,,,10/23/2003,5.4841
10/24/2003,2.4225,,,10/24/2003,5.5727
10/27/2003,2.314,,,10/27/2003,5.4887
10/28/2003,2.4012,,,10/28/2003,5.5259
10/29/2003,2.2285,,,10/29/2003,5.3914
10/30/2003,2.3602,,,10/30/2003,5.4573
10/31/2003,2.4405,,,10/31/2003,5.5974
11/03/2003,2.3744,,,11/03/2003,5.5372
11/04/2003,2.4557,,,11/04/2003,5.5746
11/05/2003,2.4073,,,11/05/2003,5.5414
11/06/2003,2.5009,,,11/06/2003,5.5545
11/07/2003,2.57,,,11/07/2003,5.623
11/10/2003,2.6212,,,11/10/2003,5.618
11/12/2003,2.6388,,,11/12/2003,5.6725
11/13/2003,2.5989,,,11/13/2003,5.6007
11/14/2003,2.4008,,,11/14/2003,5.4589
11/17/2003,2.3283,,,11/17/2003,5.4029
11/18/2003,2.32,,,11/18/2003,5.3344
11/19/2003,2.3007,,,11/19/2003,5.2369
11/20/2003,2.4296,,,11/20/2003,5.3446
11/21/2003,2.3389,,,11/21/2003,5.2926
11/24/2003,2.3786,,,11/24/2003,5.2873
11/25/2003,2.4695,,,11/25/2003,5.3648
11/26/2003,2.4055,,,11/26/2003,5.3113
11/28/2003,2.5059,,,11/28/2003,5.3343
12/01/2003,2.5378,,,12/01/2003,5.3158
12/02/2003,2.6074,,,12/02/2003,5.3768
12/03/2003,2.5717,,,12/03/2003,5.3387
12/04/2003,2.5991,,,12/04/2003,5.3907
12/05/2003,2.5658,,,12/05/2003,5.3655
12/08/2003,2.3389,,,12/08/2003,5.2212
12/09/2003,2.3993,,,12/09/2003,5.2685
12/10/2003,2.4783,,,12/10/2003,5.3294
12/11/2003,2.4147,,,12/11/2003,5.3191
12/12/2003,2.2541,,,12/12/2003,5.2383
12/15/2003,2.2949,,,12/15/2003,5.2343
12/16/2003,2.3117,,,12/16/2003,5.2175
12/17/2003,2.2819,,,12/17/2003,5.1957
12/18/2003,2.2976,,,12/18/2003,5.151
12/19/2003,2.2935,,,12/19/2003,5.1198
12/22/2003,2.3029,,,12/22/2003,5.1123
12/23/2003,2.3503,,,12/23/2003,5.2091
12/24/2003,2.3992,,,12/24/2003,5.2764
12/26/2003,2.3151,,,12/26/2003,5.2743
12/29/2003,2.2642,,,12/29/2003,5.1826
12/30/2003,2.3284,,,12/30/2003,5.2162
12/31/2003,2.2864,,,12/31/2003,5.2573
01/02/2004,2.2963,,,01/02/2004,5.2888
01/05/2004,2.3923,,,01/05/2004,5.4018
01/06/2004,2.4165,,,01/06/2004,5.4415
01/07/2004,2.2936,,,01/07/2004,5.3162
01/08/2004,2.3114,,,01/08/2004,5.333
01/09/2004,2.3193,,,01/09/2004,5.3219
01/12/2004,2.0776,,,01/12/2004,5.1757
1/13/2004,2.0999,,,1/13/2004,5.1373
1/14/2004,2.0475,,,1/14/2004,5.0956
1/15/2004,2.0926,,,1/15/2004,5.0457
1/16/2004,2.1226,,,1/16/2004,4.946
1/20/2004,2.1441,,,1/20/2004,5.0543
1/21/2004,2.1508,,,1/21/2004,5.0202
1/22/2004,2.1305,,,1/22/2004,5.0423
1/23/2004,2.0799,,,1/23/2004,4.9321
1/26/2004,2.161,,,1/26/2004,5.1029
1/27/2004,2.1936,,,1/27/2004,5.2173
1/28/2004,2.1263,,,1/28/2004,5.0109
1/29/2004,2.3425,,,1/29/2004,5.217
1/30/2004,2.2932,,,1/30/2004,5.1497
02/02/2004,2.2887,,,02/02/2004,5.103
02/03/2004,2.2735,,,02/03/2004,5.1121
02/04/2004,2.2018,,,02/04/2004,5.0938
02/05/2004,2.218,,,02/05/2004,5.063
02/06/2004,2.3371,,,02/06/2004,5.1671
02/09/2004,2.2025,,,02/09/2004,5.0672
02/10/2004,2.1989,,,02/10/2004,5.0738
02/11/2004,2.2809,,,02/11/2004,5.1409
02/12/2004,2.1212,,,02/12/2004,4.9847
2/13/2004,2.1368,,,2/13/2004,4.9831
2/17/2004,2.0727,,,2/17/2004,4.9942
2/18/2004,2.0806,,,2/18/2004,4.978
2/19/2004,2.1027,,,2/19/2004,4.9885
2/20/2004,2.0838,,,2/20/2004,4.988
2/23/2004,2.186,,,2/23/2004,5.0604
2/24/2004,2.1075,,,2/24/2004,5.0214
2/25/2004,2.1378,,,2/25/2004,4.991
2/26/2004,2.1205,,,2/26/2004,4.9703
2/27/2004,2.1843,,,2/27/2004,5.185
03/01/2004,2.1442,,,03/01/2004,5.0799
03/02/2004,2.1709,,,03/02/2004,5.152
03/03/2004,2.2571,,,03/03/2004,5.2151
03/04/2004,2.2508,,,03/04/2004,5.1701
03/05/2004,2.2192,,,03/05/2004,5.1881
03/08/2004,2.0148,,,03/08/2004,4.9233
03/09/2004,1.9518,,,03/09/2004,4.8916
03/10/2004,1.9298,,,03/10/2004,4.8138
03/11/2004,1.9685,,,03/11/2004,4.8033
03/12/2004,1.8827,,,03/12/2004,4.768
3/15/2004,2.0011,,,3/15/2004,4.8351
3/16/2004,2.0015,,,3/16/2004,4.8441
3/17/2004,1.9281,,,3/17/2004,4.7601
3/18/2004,1.9657,,,3/18/2004,4.7917
3/19/2004,1.9897,,,3/19/2004,4.8715
3/22/2004,1.9922,,,3/22/2004,4.8434
3/23/2004,1.9389,,,3/23/2004,4.7767
3/24/2004,1.9362,,,3/24/2004,4.732
3/25/2004,1.9226,,,3/25/2004,4.7792
3/26/2004,1.9183,,,3/26/2004,4.8332
3/29/2004,2.0532,,,3/29/2004,4.9207
3/30/2004,2.0554,,,3/30/2004,4.8932
3/31/2004,2.0651,,,3/31/2004,4.9633
04/01/2004,2.0157,,,04/01/2004,4.9151
04/02/2004,2.0911,,,04/02/2004,4.9688
04/05/2004,2.3955,,,04/05/2004,5.2762
04/06/2004,2.3977,,,04/06/2004,5.3405
04/07/2004,2.3215,,,04/07/2004,5.3016
04/08/2004,2.3411,,,04/08/2004,5.2826
04/12/2004,2.3567,,,04/12/2004,5.3429
4/13/2004,2.3963,,,4/13/2004,5.3902
4/14/2004,2.5279,,,4/14/2004,5.5115
4/15/2004,2.6313,,,4/15/2004,5.5323
4/16/2004,2.6089,,,4/16/2004,5.5753
4/19/2004,2.5216,,,4/19/2004,5.505
4/20/2004,2.6061,,,4/20/2004,5.5651
4/21/2004,2.7511,,,4/21/2004,5.6336
4/22/2004,2.7319,,,4/22/2004,5.5672
4/23/2004,2.6883,,,4/23/2004,5.5222
4/26/2004,2.8585,,,4/26/2004,5.5998
4/27/2004,2.8204,,,4/27/2004,5.6079
4/28/2004,2.7423,,,4/28/2004,5.5071
4/29/2004,2.9013,,,4/29/2004,5.6728
4/30/2004,2.9836,,,4/30/2004,5.7569
05/03/2004,2.9348,,,05/03/2004,5.7248
05/04/2004,2.9243,,,05/04/2004,5.7562
05/05/2004,2.95,,,05/05/2004,5.7959
05/06/2004,2.9757,,,05/06/2004,5.8633
05/07/2004,3.0398,,,05/07/2004,5.921
05/10/2004,3.3627,,,05/10/2004,6.1114
05/11/2004,3.2672,,,05/11/2004,6.1471
05/12/2004,3.2381,,,05/12/2004,6.0918
5/13/2004,3.2619,,,5/13/2004,6.1284
5/14/2004,3.3493,,,5/14/2004,6.1975
5/17/2004,3.1859,,,5/17/2004,6.0956
5/18/2004,3.1268,,,5/18/2004,5.9883
5/19/2004,3.1976,,,5/19/2004,6.0039
5/20/2004,3.2764,,,5/20/2004,6.0629
5/21/2004,3.1857,,,5/21/2004,5.9773
5/24/2004,3.2829,,,5/24/2004,6.0216
5/25/2004,3.2356,,,5/25/2004,5.9959
5/26/2004,3.2486,,,5/26/2004,5.988
5/27/2004,3.107,,,5/27/2004,5.9103
5/28/2004,3.1016,,,5/28/2004,5.8341
06/01/2004,3.2114,,,06/01/2004,5.8793
06/02/2004,3.2605,,,06/02/2004,5.9423
06/03/2004,3.3277,,,06/03/2004,5.9707
06/04/2004,3.2977,,,06/04/2004,5.9649
06/07/2004,3.3728,,,06/07/2004,5.9938
06/08/2004,3.3082,,,06/08/2004,5.9809
06/09/2004,3.3616,,,06/09/2004,5.9804
06/10/2004,3.4474,,,06/10/2004,6.0259
06/11/2004,3.4749,,,06/11/2004,5.9794
6/14/2004,3.4538,,,6/14/2004,5.9801
6/15/2004,3.6188,,,6/15/2004,6.0541
6/16/2004,3.3776,,,6/16/2004,5.8324
6/17/2004,3.4912,,,6/17/2004,5.8424
6/18/2004,3.4325,,,6/18/2004,5.8217
6/21/2004,3.4728,,,6/21/2004,5.8413
6/22/2004,3.4124,,,6/22/2004,5.8225
6/23/2004,3.4644,,,6/23/2004,5.8615
6/24/2004,3.443,,,6/24/2004,5.831
6/25/2004,3.3938,,,6/25/2004,5.8009
6/28/2004,3.3992,,,6/28/2004,5.775
6/29/2004,3.554,,,6/29/2004,5.9165
6/30/2004,3.4871,,,6/30/2004,5.8385
07/01/2004,3.297,,,07/01/2004,5.7006
07/02/2004,3.2851,,,07/02/2004,5.6859
07/06/2004,3.1289,,,07/06/2004,5.5956
07/07/2004,3.1714,,,07/07/2004,5.6057
07/08/2004,3.1739,,,07/08/2004,5.5978
07/09/2004,3.1583,,,07/09/2004,5.5883
07/12/2004,3.1534,,,07/12/2004,5.5945
7/13/2004,3.1587,,,7/13/2004,5.5832
7/14/2004,3.2028,,,7/14/2004,5.601
7/15/2004,3.2567,,,7/15/2004,5.604
7/16/2004,3.2716,,,7/16/2004,5.591
7/19/2004,3.1082,,,7/19/2004,5.4473
7/20/2004,3.1509,,,7/20/2004,5.4315
7/21/2004,3.2969,,,7/21/2004,5.5115
7/22/2004,3.3399,,,7/22/2004,5.5382
7/23/2004,3.3244,,,7/23/2004,5.528
7/26/2004,3.3085,,,7/26/2004,5.4976
7/27/2004,3.4062,,,7/27/2004,5.5663
7/28/2004,3.4883,,,7/28/2004,5.7043
7/29/2004,3.406,,,7/29/2004,5.6876
7/30/2004,3.3655,,,7/30/2004,5.6698
08/02/2004,3.2858,,,08/02/2004,5.5748
08/03/2004,3.2685,,,08/03/2004,5.549
08/04/2004,3.2534,,,08/04/2004,5.5046
08/05/2004,3.2584,,,08/05/2004,5.5131
08/06/2004,3.2212,,,08/06/2004,5.4934
08/09/2004,2.9236,,,08/09/2004,5.315
08/10/2004,3.0282,,,08/10/2004,5.3407
08/11/2004,3.1212,,,08/11/2004,5.3667
08/12/2004,3.0559,,,08/12/2004,5.3473
8/13/2004,3.0702,,,8/13/2004,5.3058
8/16/2004,3.0115,,,8/16/2004,5.2652
8/17/2004,3.0528,,,8/17/2004,5.2838
8/18/2004,2.9452,,,8/18/2004,5.2171
8/19/2004,3.0097,,,8/19/2004,5.2717
8/20/2004,2.9467,,,8/20/2004,5.2223
8/23/2004,2.9956,,,8/23/2004,5.2914
8/24/2004,3.0481,,,8/24/2004,5.3546
8/25/2004,3.0104,,,8/25/2004,5.2862
8/26/2004,3.0382,,,8/26/2004,5.2687
8/27/2004,2.9256,,,8/27/2004,5.2249
8/30/2004,2.9855,,,8/30/2004,5.2238
8/31/2004,2.9518,,,8/31/2004,5.1712
09/01/2004,2.8672,,,09/01/2004,5.0656
09/02/2004,2.8738,,,09/02/2004,5.1138
09/03/2004,2.9767,,,09/03/2004,5.224
09/07/2004,3.1608,,,09/07/2004,5.2838
09/08/2004,3.0725,,,09/08/2004,5.2252
09/09/2004,2.962,,,09/09/2004,5.1072
09/10/2004,2.9924,,,09/10/2004,5.1805
9/13/2004,2.9922,,,9/13/2004,5.1299
9/14/2004,2.9549,,,9/14/2004,5.055
9/15/2004,2.9087,,,9/15/2004,5.0342
9/16/2004,2.9958,,,9/16/2004,5.1112
9/17/2004,2.8792,,,9/17/2004,4.9947
9/20/2004,2.9964,,,9/20/2004,5.0252
9/21/2004,2.8997,,,9/21/2004,4.9322
9/22/2004,2.9351,,,9/22/2004,4.9152
9/23/2004,2.9311,,,9/23/2004,4.7751
9/24/2004,3.0049,,,9/24/2004,4.8492
9/27/2004,3.0556,,,9/27/2004,4.8419
9/28/2004,3.0056,,,9/28/2004,4.8001
9/29/2004,2.9982,,,9/29/2004,4.8624
9/30/2004,3.1198,,,9/30/2004,4.9513
10/01/2004,3.0903,,,10/01/2004,4.9915
10/04/2004,3.1186,,,10/04/2004,5.1289
10/05/2004,3.1521,,,10/05/2004,5.1457
10/06/2004,3.1393,,,10/06/2004,5.1317
10/07/2004,3.2156,,,10/07/2004,5.2314
10/08/2004,3.2257,,,10/08/2004,5.2629
10/12/2004,3.0641,,,10/12/2004,5.0578
10/13/2004,3.0272,,,10/13/2004,5.0618
10/14/2004,2.9461,,,10/14/2004,5.0002
10/15/2004,2.9249,,,10/15/2004,4.9561
10/18/2004,3.0045,,,10/18/2004,4.9724
10/19/2004,2.9919,,,10/19/2004,4.9861
10/20/2004,3.0144,,,10/20/2004,4.9426
10/21/2004,2.9658,,,10/21/2004,4.8815
10/22/2004,3.0288,,,10/22/2004,4.9249
10/25/2004,2.9863,,,10/25/2004,4.8618
10/26/2004,2.9947,,,10/26/2004,4.8629
10/27/2004,3.0036,,,10/27/2004,4.844
10/28/2004,3.0728,,,10/28/2004,5.0013
10/29/2004,3.0404,,,10/29/2004,4.9603
11/01/2004,3.025,,,11/01/2004,4.9042
11/02/2004,3.0794,,,11/02/2004,4.9962
11/03/2004,3.0633,,,11/03/2004,4.959
11/04/2004,3.0577,,,11/04/2004,4.9919
11/05/2004,3.1156,,,11/05/2004,4.9531
11/08/2004,3.3207,,,11/08/2004,5.0735
11/09/2004,3.3205,,,11/09/2004,5.0822
11/10/2004,3.3357,,,11/10/2004,5.074
11/12/2004,3.3524,,,11/12/2004,5.1064
11/15/2004,3.3219,,,11/15/2004,5.0624
11/16/2004,3.3923,,,11/16/2004,5.0261
11/17/2004,3.4176,,,11/17/2004,5.0314
11/18/2004,3.3044,,,11/18/2004,4.928
11/19/2004,3.3491,,,11/19/2004,4.8726
11/22/2004,3.448,,,11/22/2004,4.9289
11/23/2004,3.4497,,,11/23/2004,4.9379
11/24/2004,3.4724,,,11/24/2004,4.9513
11/26/2004,3.5261,,,11/26/2004,4.9322
11/29/2004,3.5304,,,11/29/2004,5.0018
11/30/2004,3.4891,,,11/30/2004,4.9671
12/01/2004,3.4293,,,12/01/2004,4.9951
12/02/2004,3.446,,,12/02/2004,5.077
12/03/2004,3.492,,,12/03/2004,5.1309
12/06/2004,3.3176,,,12/06/2004,4.9635
12/07/2004,3.3176,,,12/07/2004,4.9034
12/08/2004,3.3358,,,12/08/2004,4.8877
12/09/2004,3.2771,,,12/09/2004,4.7346
12/10/2004,3.3273,,,12/10/2004,4.8563
12/13/2004,3.3248,,,12/13/2004,4.7951
12/14/2004,3.3637,,,12/14/2004,4.7882
12/15/2004,3.3577,,,12/15/2004,4.8106
12/16/2004,3.3478,,,12/16/2004,4.6541
12/17/2004,3.4191,,,12/17/2004,4.8097
12/20/2004,3.4318,,,12/20/2004,4.8172
12/21/2004,3.4732,,,12/21/2004,4.8071
12/22/2004,3.4685,,,12/22/2004,4.7825
12/23/2004,3.4471,,,12/23/2004,4.8165
12/27/2004,3.4628,,,12/27/2004,4.8796
12/28/2004,3.5025,,,12/28/2004,4.9459
12/29/2004,3.5192,,,12/29/2004,4.9549
12/30/2004,3.603,,,12/30/2004,4.9635
12/31/2004,3.4967,,,12/31/2004,4.8475
01/04/2005,3.4827,,,01/04/2005,4.8674
01/05/2005,3.6188,,,01/05/2005,4.8644
01/06/2005,3.6011,,,01/06/2005,4.9546
01/07/2005,3.5587,,,01/07/2005,4.89
01/10/2005,3.6189,,,01/10/2005,4.8861
01/11/2005,3.6314,,,01/11/2005,4.8912
01/12/2005,3.6339,,,01/12/2005,4.8451
1/13/2005,3.6298,,,1/13/2005,4.8312
1/14/2005,3.5762,,,1/14/2005,4.7375
1/18/2005,3.6395,,,1/18/2005,4.779
1/19/2005,3.6419,,,1/19/2005,4.7255
1/20/2005,3.6302,,,1/20/2005,4.6747
1/21/2005,3.5875,,,1/21/2005,4.6793
1/24/2005,3.5372,,,1/24/2005,4.7012
1/25/2005,3.5924,,,1/25/2005,4.6583
1/26/2005,3.6201,,,1/26/2005,4.7597
1/27/2005,3.673,,,1/27/2005,4.7346
1/28/2005,3.6395,,,1/28/2005,4.7556
1/31/2005,3.5793,,,1/31/2005,4.6049
02/01/2005,3.6135,,,02/01/2005,4.5996
02/02/2005,3.6272,,,02/02/2005,4.6069
02/03/2005,3.6843,,,02/03/2005,4.6256
02/04/2005,3.7036,,,02/04/2005,4.6246
02/07/2005,3.63,,,02/07/2005,4.4796
02/08/2005,3.6557,,,02/08/2005,4.4808
02/09/2005,3.6488,,,02/09/2005,4.452
02/10/2005,3.5476,,,02/10/2005,4.38
02/11/2005,3.6303,,,02/11/2005,4.5063
2/14/2005,3.6777,,,2/14/2005,4.4929
2/15/2005,3.696,,,2/15/2005,4.4703
2/16/2005,3.6973,,,2/16/2005,4.5152
2/17/2005,3.7699,,,2/17/2005,4.5255
2/18/2005,3.7124,,,2/18/2005,4.6167
2/22/2005,3.8178,,,2/22/2005,4.6842
2/23/2005,3.8009,,,2/23/2005,4.7392
2/24/2005,3.8223,,,2/24/2005,4.6856
2/25/2005,3.974,,,2/25/2005,4.7419
2/28/2005,4.0009,,,2/28/2005,4.8348
03/01/2005,4.1045,,,03/01/2005,5.0199
03/02/2005,4.0708,,,03/02/2005,5.0128
03/03/2005,4.0667,,,03/03/2005,5.0412
03/04/2005,4.0759,,,03/04/2005,5.0762
03/07/2005,4.045,,,03/07/2005,4.9296
03/08/2005,4.0988,,,03/08/2005,4.8946
03/09/2005,4.1158,,,03/09/2005,5.0114
03/10/2005,4.1768,,,03/10/2005,5.1723
03/11/2005,4.1915,,,03/11/2005,5.0458
3/14/2005,4.2547,,,3/14/2005,5.1718
3/15/2005,4.2717,,,3/15/2005,5.1195
3/16/2005,4.2903,,,3/16/2005,5.1951
3/17/2005,4.2671,,,3/17/2005,5.1663
3/18/2005,4.226,,,3/18/2005,5.1166
3/21/2005,4.2464,,,3/21/2005,5.1526
3/22/2005,4.2609,,,3/22/2005,5.1808
3/23/2005,4.4228,,,3/23/2005,5.2565
3/24/2005,4.4109,,,3/24/2005,5.2718
3/28/2005,4.4414,,,3/28/2005,5.2346
3/29/2005,4.4613,,,3/29/2005,5.2989
3/30/2005,4.3714,,,3/30/2005,5.1742
3/31/2005,4.3485,,,3/31/2005,5.1382
04/01/2005,4.2584,,,04/01/2005,5.0696
04/04/2005,4.2162,,,04/04/2005,5.0662
04/05/2005,4.2371,,,04/05/2005,5.075
04/06/2005,4.248,,,04/06/2005,5.1005
04/07/2005,4.1777,,,04/07/2005,5.0556
04/08/2005,4.2398,,,04/08/2005,5.1032
04/11/2005,4.2555,,,04/11/2005,5.1053
04/12/2005,4.2264,,,04/12/2005,4.9964
4/13/2005,4.1883,,,4/13/2005,4.952
4/14/2005,4.1371,,,4/14/2005,4.9516
4/15/2005,4.039,,,4/15/2005,4.954
4/18/2005,3.9659,,,4/18/2005,4.8364
4/19/2005,4.0393,,,4/19/2005,4.8659
4/20/2005,3.9346,,,4/20/2005,4.7774
4/21/2005,3.9332,,,4/21/2005,4.769
4/22/2005,4.1156,,,4/22/2005,4.8711
4/25/2005,4.0619,,,4/25/2005,4.8203
4/26/2005,4.094,,,4/26/2005,4.7828
4/27/2005,4.1197,,,4/27/2005,4.8196
4/28/2005,4.0584,,,4/28/2005,4.7712
4/29/2005,4.0099,,,4/29/2005,4.783
05/02/2005,4.1363,,,05/02/2005,4.7833
