Date,GBP 2m 1y,,,Date,GBP 2m 5y
2/26/2003,3.4334,,,2/26/2003,4.7243
2/27/2003,3.4198,,,2/27/2003,4.7455
2/28/2003,3.444,,,2/28/2003,4.7855
03/04/2003,3.3533,,,03/04/2003,4.7139
03/05/2003,3.3629,,,03/05/2003,4.6747
03/06/2003,3.3558,,,03/06/2003,4.6744
03/07/2003,3.3282,,,03/07/2003,4.658
03/10/2003,3.2779,,,03/10/2003,4.6409
03/11/2003,3.214,,,03/11/2003,4.6082
03/12/2003,3.2856,,,03/12/2003,4.6228
3/13/2003,3.292,,,3/13/2003,4.6102
3/14/2003,3.6269,,,3/14/2003,4.76
3/17/2003,3.5762,,,3/17/2003,4.8199
3/18/2003,3.7999,,,3/18/2003,4.9523
3/19/2003,3.7902,,,3/19/2003,4.9311
3/20/2003,4.0512,,,3/20/2003,5.0543
3/21/2003,3.9989,,,3/21/2003,5.0011
3/24/2003,4.1138,,,3/24/2003,5.084
3/25/2003,3.8861,,,3/25/2003,4.989
3/26/2003,3.9348,,,3/26/2003,4.959
3/27/2003,3.8614,,,3/27/2003,4.9283
3/28/2003,3.8139,,,3/28/2003,4.8976
3/31/2003,3.693,,,3/31/2003,4.8585
04/01/2003,3.5631,,,04/01/2003,4.7906
04/02/2003,3.5242,,,04/02/2003,4.8043
04/03/2003,3.7422,,,04/03/2003,4.9104
04/04/2003,3.6432,,,04/04/2003,4.9233
04/07/2003,3.7115,,,04/07/2003,4.9376
04/08/2003,3.8431,,,04/08/2003,4.9701
04/09/2003,3.8357,,,04/09/2003,4.9617
04/10/2003,3.7049,,,04/10/2003,4.9026
04/11/2003,3.7697,,,04/11/2003,4.8885
4/14/2003,3.8238,,,4/14/2003,4.9233
4/15/2003,3.93,,,4/15/2003,4.9767
4/16/2003,3.8855,,,4/16/2003,4.9484
4/17/2003,3.7188,,,4/17/2003,4.8652
4/18/2003,3.7511,,,4/18/2003,4.9208
4/21/2003,3.7547,,,4/21/2003,4.9235
4/22/2003,3.7547,,,4/22/2003,4.9235
4/23/2003,3.7043,,,4/23/2003,4.8932
4/24/2003,3.7819,,,4/24/2003,4.9356
4/29/2003,3.6542,,,4/29/2003,4.847
4/30/2003,3.7096,,,4/30/2003,4.8704
05/02/2003,3.5645,,,05/02/2003,4.8421
05/05/2003,3.6948,,,05/05/2003,4.8643
05/07/2003,3.6984,,,05/07/2003,4.8668
05/08/2003,3.6117,,,05/08/2003,4.7934
05/09/2003,3.7526,,,05/09/2003,4.6833
05/12/2003,3.7696,,,05/12/2003,4.6976
5/13/2003,3.7136,,,5/13/2003,4.6814
5/14/2003,3.6684,,,5/14/2003,4.665
5/15/2003,3.7374,,,5/15/2003,4.6719
5/16/2003,3.6022,,,5/16/2003,4.6538
5/19/2003,3.6039,,,5/19/2003,4.6059
5/20/2003,3.5083,,,5/20/2003,4.5615
5/21/2003,3.4771,,,5/21/2003,4.5088
5/22/2003,3.431,,,5/22/2003,4.5128
5/23/2003,3.4581,,,5/23/2003,4.4782
5/26/2003,3.4377,,,5/26/2003,4.416
5/27/2003,3.4378,,,5/27/2003,4.4181
5/28/2003,3.539,,,5/28/2003,4.4588
5/29/2003,3.5838,,,5/29/2003,4.5337
5/30/2003,3.5676,,,5/30/2003,4.4955
06/02/2003,3.6165,,,06/02/2003,4.4748
06/03/2003,3.604,,,06/03/2003,4.5496
06/04/2003,3.4801,,,06/04/2003,4.4251
06/05/2003,3.6555,,,06/05/2003,4.4865
06/06/2003,3.5446,,,06/06/2003,4.4088
06/09/2003,3.524,,,06/09/2003,4.4447
06/10/2003,3.3935,,,06/10/2003,4.3385
06/11/2003,3.2995,,,06/11/2003,4.3366
06/12/2003,3.388,,,06/12/2003,4.3462
6/13/2003,3.4195,,,6/13/2003,4.3362
6/16/2003,3.3105,,,6/16/2003,4.2637
6/17/2003,3.5232,,,6/17/2003,4.2884
6/18/2003,3.5429,,,6/18/2003,4.3832
6/19/2003,3.5026,,,6/19/2003,4.4182
6/20/2003,3.4513,,,6/20/2003,4.4549
6/23/2003,3.477,,,6/23/2003,4.5007
6/24/2003,3.4386,,,6/24/2003,4.4744
6/25/2003,3.4996,,,6/25/2003,4.496
6/26/2003,3.4587,,,6/26/2003,4.4285
6/27/2003,3.6984,,,6/27/2003,4.5893
6/30/2003,3.6392,,,6/30/2003,4.6237
07/01/2003,3.548,,,07/01/2003,4.5478
07/02/2003,3.5387,,,07/02/2003,4.5662
07/03/2003,3.5643,,,07/03/2003,4.6493
07/04/2003,3.7167,,,07/04/2003,4.7104
07/07/2003,3.6474,,,07/07/2003,4.6595
07/08/2003,3.7013,,,07/08/2003,4.7062
07/09/2003,3.6461,,,07/09/2003,4.703
07/10/2003,3.6326,,,07/10/2003,4.6751
07/11/2003,3.4481,,,07/11/2003,4.6215
7/14/2003,3.5034,,,7/14/2003,4.5685
7/15/2003,3.4594,,,7/15/2003,4.5846
7/16/2003,3.607,,,7/16/2003,4.7686
7/17/2003,3.5682,,,7/17/2003,4.7638
7/18/2003,3.6106,,,7/18/2003,4.7989
7/21/2003,3.5917,,,7/21/2003,4.7676
7/22/2003,3.6993,,,7/22/2003,4.833
7/23/2003,3.6109,,,7/23/2003,4.792
7/24/2003,3.6514,,,7/24/2003,4.7011
7/25/2003,3.8597,,,7/25/2003,4.7645
7/28/2003,3.7907,,,7/28/2003,4.7112
7/29/2003,3.9008,,,7/29/2003,4.8454
7/30/2003,3.851,,,7/30/2003,4.7771
7/31/2003,3.8823,,,7/31/2003,4.8047
08/01/2003,4.193,,,08/01/2003,4.852
08/04/2003,4.404,,,08/04/2003,4.8973
08/05/2003,4.1899,,,08/05/2003,4.8001
08/06/2003,4.3973,,,08/06/2003,4.8191
08/07/2003,4.2151,,,08/07/2003,4.7487
08/08/2003,4.1888,,,08/08/2003,4.7463
08/11/2003,4.0873,,,08/11/2003,4.6416
08/12/2003,4.1965,,,08/12/2003,4.707
8/13/2003,4.2545,,,8/13/2003,4.7013
8/14/2003,4.2646,,,8/14/2003,4.8389
8/15/2003,4.3659,,,8/15/2003,4.9091
8/18/2003,4.3938,,,8/18/2003,4.9072
8/19/2003,4.3047,,,8/19/2003,4.8509
8/20/2003,4.3167,,,8/20/2003,4.8215
8/21/2003,4.4082,,,8/21/2003,4.8512
8/22/2003,4.4958,,,8/22/2003,4.9136
8/25/2003,4.4279,,,8/25/2003,4.8869
8/26/2003,4.461,,,8/26/2003,4.8879
8/27/2003,4.4226,,,8/27/2003,4.8688
8/28/2003,4.4514,,,8/28/2003,4.9261
8/29/2003,4.4541,,,8/29/2003,4.8383
09/01/2003,4.4841,,,09/01/2003,4.8463
09/02/2003,4.5341,,,09/02/2003,4.8988
09/03/2003,4.5996,,,09/03/2003,5.0462
09/04/2003,4.6205,,,09/04/2003,5.0556
09/05/2003,4.502,,,09/05/2003,5.0309
09/08/2003,4.4001,,,09/08/2003,4.9819
09/09/2003,4.3762,,,09/09/2003,4.9371
09/10/2003,4.4526,,,09/10/2003,5.0093
09/11/2003,4.3733,,,09/11/2003,4.9688
09/12/2003,4.5097,,,09/12/2003,4.9963
9/15/2003,4.2216,,,9/15/2003,4.8644
9/16/2003,4.3778,,,9/16/2003,4.9045
9/17/2003,4.4441,,,9/17/2003,4.9616
9/18/2003,4.5348,,,9/18/2003,4.9276
9/19/2003,4.5749,,,9/19/2003,4.9351
9/23/2003,4.5121,,,9/23/2003,4.9064
9/24/2003,4.4494,,,9/24/2003,4.8657
9/25/2003,4.3234,,,9/25/2003,4.9235
9/26/2003,4.4173,,,9/26/2003,4.9235
9/29/2003,4.2894,,,9/29/2003,4.8544
9/30/2003,4.3744,,,9/30/2003,4.8805
10/01/2003,4.1951,,,10/01/2003,4.8855
10/02/2003,4.2768,,,10/02/2003,4.8763
10/03/2003,4.4276,,,10/03/2003,4.9915
10/06/2003,4.7026,,,10/06/2003,5.059
10/07/2003,4.5677,,,10/07/2003,5.0212
10/08/2003,4.6267,,,10/08/2003,5.0609
10/09/2003,4.5407,,,10/09/2003,5.0555
10/10/2003,4.6777,,,10/10/2003,5.1055
10/13/2003,4.5803,,,10/13/2003,5.0163
10/14/2003,4.6933,,,10/14/2003,5.1264
10/15/2003,4.7713,,,10/15/2003,5.143
10/16/2003,4.783,,,10/16/2003,5.2152
10/17/2003,4.8412,,,10/17/2003,5.2096
10/20/2003,4.8507,,,10/20/2003,5.1875
10/21/2003,4.861,,,10/21/2003,5.1944
10/22/2003,4.7783,,,10/22/2003,5.1467
10/23/2003,4.882,,,10/23/2003,5.1853
10/24/2003,5.0113,,,10/24/2003,5.235
10/27/2003,4.9976,,,10/27/2003,5.226
10/28/2003,5.0291,,,10/28/2003,5.265
10/29/2003,5.0505,,,10/29/2003,5.2408
10/30/2003,5.0659,,,10/30/2003,5.3184
10/31/2003,5.0278,,,10/31/2003,5.3317
11/03/2003,5.0165,,,11/03/2003,5.2895
11/04/2003,5.1504,,,11/04/2003,5.4017
11/05/2003,5.0759,,,11/05/2003,5.3515
11/06/2003,5.0304,,,11/06/2003,5.3064
11/07/2003,5.1055,,,11/07/2003,5.374
11/10/2003,5.0437,,,11/10/2003,5.3758
11/11/2003,4.9555,,,11/11/2003,5.3637
11/12/2003,4.95,,,11/12/2003,5.3841
11/13/2003,4.8893,,,11/13/2003,5.3637
11/14/2003,4.8897,,,11/14/2003,5.3187
11/17/2003,4.8958,,,11/17/2003,5.2923
11/18/2003,4.8687,,,11/18/2003,5.2952
11/19/2003,4.8498,,,11/19/2003,5.2516
11/20/2003,4.9384,,,11/20/2003,5.3418
11/21/2003,4.9311,,,11/21/2003,5.3011
11/24/2003,4.826,,,11/24/2003,5.285
11/25/2003,5.0373,,,11/25/2003,5.3975
11/26/2003,4.998,,,11/26/2003,5.3838
11/27/2003,5.0049,,,11/27/2003,5.2997
11/28/2003,5.0509,,,11/28/2003,5.3344
12/01/2003,5.033,,,12/01/2003,5.3284
12/02/2003,5.0782,,,12/02/2003,5.3295
12/03/2003,5.0135,,,12/03/2003,5.3449
12/04/2003,4.9677,,,12/04/2003,5.338
12/05/2003,4.919,,,12/05/2003,5.2727
12/08/2003,4.7784,,,12/08/2003,5.1925
12/09/2003,4.7952,,,12/09/2003,5.2447
12/10/2003,4.8479,,,12/10/2003,5.2186
12/11/2003,4.7848,,,12/11/2003,5.1937
12/12/2003,4.8414,,,12/12/2003,5.2211
12/15/2003,4.6132,,,12/15/2003,5.1508
12/16/2003,4.6784,,,12/16/2003,5.1323
12/17/2003,4.6223,,,12/17/2003,5.1051
12/18/2003,4.6043,,,12/18/2003,5.0623
12/19/2003,4.6387,,,12/19/2003,5.0547
12/22/2003,4.6822,,,12/22/2003,5.0858
12/23/2003,4.674,,,12/23/2003,5.1026
12/29/2003,4.6464,,,12/29/2003,5.0846
12/30/2003,4.7166,,,12/30/2003,5.0609
12/31/2003,4.7566,,,12/31/2003,5.1305
01/01/2004,4.6993,,,01/01/2004,5.085
01/05/2004,4.7033,,,01/05/2004,5.0705
01/06/2004,4.8105,,,01/06/2004,5.1799
01/07/2004,4.7825,,,01/07/2004,5.1272
01/08/2004,4.7874,,,01/08/2004,5.1279
01/09/2004,4.689,,,01/09/2004,5.1179
01/12/2004,4.4951,,,01/12/2004,5.0398
1/13/2004,4.529,,,1/13/2004,4.9963
1/14/2004,4.5274,,,1/14/2004,4.994
1/15/2004,4.5446,,,1/15/2004,4.997
1/16/2004,4.6587,,,1/16/2004,5.0262
1/19/2004,4.6274,,,1/19/2004,5.0547
1/20/2004,4.603,,,1/20/2004,5.0461
1/21/2004,4.6235,,,1/21/2004,5.0483
1/22/2004,4.6501,,,1/22/2004,5.0841
1/23/2004,4.6598,,,1/23/2004,5.0887
1/26/2004,4.754,,,1/26/2004,5.099
1/27/2004,4.785,,,1/27/2004,5.1274
1/28/2004,4.7177,,,1/28/2004,5.1074
1/29/2004,4.7524,,,1/29/2004,5.1283
1/30/2004,4.903,,,1/30/2004,5.2374
02/02/2004,4.8256,,,02/02/2004,5.2152
02/03/2004,4.8267,,,02/03/2004,5.2146
02/04/2004,4.7743,,,02/04/2004,5.1851
02/05/2004,4.7707,,,02/05/2004,5.1607
02/06/2004,4.8013,,,02/06/2004,5.1577
02/09/2004,4.6772,,,02/09/2004,5.1313
02/10/2004,4.6845,,,02/10/2004,5.1104
02/11/2004,4.7287,,,02/11/2004,5.117
02/12/2004,4.5782,,,02/12/2004,5.0567
2/13/2004,4.6698,,,2/13/2004,5.0914
2/16/2004,4.6427,,,2/16/2004,5.0698
2/17/2004,4.6677,,,2/17/2004,5.0782
2/18/2004,4.6491,,,2/18/2004,5.0733
2/19/2004,4.6461,,,2/19/2004,5.1219
2/20/2004,4.7057,,,2/20/2004,5.1333
2/23/2004,4.7855,,,2/23/2004,5.1463
2/24/2004,4.7775,,,2/24/2004,5.1249
2/25/2004,4.6748,,,2/25/2004,5.0901
2/26/2004,4.6456,,,2/26/2004,5.0962
2/27/2004,4.7295,,,2/27/2004,5.108
03/01/2004,4.7008,,,03/01/2004,5.0681
03/02/2004,4.8341,,,03/02/2004,5.0748
03/04/2004,4.8758,,,03/04/2004,5.1284
03/05/2004,4.8131,,,03/05/2004,5.1602
03/08/2004,4.6903,,,03/08/2004,5.045
03/09/2004,4.6605,,,03/09/2004,5.0082
03/10/2004,4.6403,,,03/10/2004,4.9987
03/11/2004,4.7141,,,03/11/2004,5.0031
03/12/2004,4.6512,,,03/12/2004,5.0106
3/15/2004,4.631,,,3/15/2004,5.036
3/16/2004,4.6695,,,3/16/2004,5.0287
3/17/2004,4.7095,,,3/17/2004,5.0767
3/18/2004,4.7193,,,3/18/2004,5.0785
3/19/2004,4.7335,,,3/19/2004,5.0478
3/22/2004,4.7834,,,3/22/2004,5.0598
3/23/2004,4.763,,,3/23/2004,5.0375
3/24/2004,4.7894,,,3/24/2004,5.0157
3/25/2004,4.7572,,,3/25/2004,5.0181
3/26/2004,4.7495,,,3/26/2004,5.0278
3/29/2004,4.7833,,,3/29/2004,5.07
3/30/2004,4.8715,,,3/30/2004,5.1601
3/31/2004,4.869,,,3/31/2004,5.1467
04/01/2004,4.8527,,,04/01/2004,5.111
04/02/2004,4.8998,,,04/02/2004,5.1418
04/05/2004,5.1722,,,04/05/2004,5.2462
04/06/2004,5.0433,,,04/06/2004,5.2907
04/07/2004,5.0158,,,04/07/2004,5.267
04/08/2004,5.0088,,,04/08/2004,5.2313
4/13/2004,4.9093,,,4/13/2004,5.2287
4/14/2004,5.0485,,,4/14/2004,5.3273
4/15/2004,5.0255,,,4/15/2004,5.3116
4/16/2004,5.0488,,,4/16/2004,5.2681
4/19/2004,5.0161,,,4/19/2004,5.2507
4/20/2004,5.0641,,,4/20/2004,5.2732
4/21/2004,5.0269,,,4/21/2004,5.302
4/22/2004,5.0092,,,4/22/2004,5.3241
4/23/2004,4.9463,,,4/23/2004,5.3067
4/26/2004,5.0185,,,4/26/2004,5.3318
4/27/2004,5.0658,,,4/27/2004,5.3283
4/28/2004,5.0869,,,4/28/2004,5.3136
4/29/2004,5.0827,,,4/29/2004,5.3484
4/30/2004,5.0631,,,4/30/2004,5.378
05/03/2004,5.0309,,,05/03/2004,5.3483
05/04/2004,5.0353,,,05/04/2004,5.3465
05/05/2004,4.9972,,,05/05/2004,5.3095
05/07/2004,5.0138,,,05/07/2004,5.3467
05/10/2004,5.3101,,,05/10/2004,5.4643
05/11/2004,5.255,,,05/11/2004,5.4871
05/12/2004,5.1982,,,05/12/2004,5.4684
5/13/2004,5.2466,,,5/13/2004,5.4899
5/14/2004,5.3277,,,5/14/2004,5.5286
5/17/2004,5.2583,,,5/17/2004,5.4381
5/18/2004,5.2517,,,5/18/2004,5.4259
5/19/2004,5.3211,,,5/19/2004,5.4818
5/20/2004,5.3814,,,5/20/2004,5.5248
5/21/2004,5.392,,,5/21/2004,5.5219
5/25/2004,5.4525,,,5/25/2004,5.5288
5/26/2004,5.4144,,,5/26/2004,5.5066
5/27/2004,5.3973,,,5/27/2004,5.4786
5/28/2004,5.3835,,,5/28/2004,5.4736
5/31/2004,5.4651,,,5/31/2004,5.5479
06/01/2004,5.4764,,,06/01/2004,5.5411
06/02/2004,5.5037,,,06/02/2004,5.6063
06/03/2004,5.5455,,,06/03/2004,5.6048
06/04/2004,5.518,,,06/04/2004,5.6193
06/07/2004,5.5484,,,06/07/2004,5.6117
06/08/2004,5.5371,,,06/08/2004,5.5986
06/09/2004,5.5033,,,06/09/2004,5.5773
06/10/2004,5.5555,,,06/10/2004,5.6165
06/11/2004,5.4471,,,06/11/2004,5.5766
6/14/2004,5.5608,,,6/14/2004,5.5838
6/15/2004,5.6123,,,6/15/2004,5.5847
6/16/2004,5.41,,,6/16/2004,5.4968
6/17/2004,5.5747,,,6/17/2004,5.5663
6/18/2004,5.5841,,,6/18/2004,5.5771
6/21/2004,5.4854,,,6/21/2004,5.5407
6/22/2004,5.4744,,,6/22/2004,5.5133
6/23/2004,5.5164,,,6/23/2004,5.5291
6/24/2004,5.3767,,,6/24/2004,5.5155
6/25/2004,5.3742,,,6/25/2004,5.4626
6/28/2004,5.3825,,,6/28/2004,5.4726
6/29/2004,5.4468,,,6/29/2004,5.5255
6/30/2004,5.3994,,,6/30/2004,5.543
07/01/2004,5.2555,,,07/01/2004,5.4633
07/02/2004,5.337,,,07/02/2004,5.4668
07/05/2004,5.2561,,,07/05/2004,5.4343
07/06/2004,5.3354,,,07/06/2004,5.427
07/07/2004,5.35,,,07/07/2004,5.4366
07/08/2004,5.3163,,,07/08/2004,5.3961
07/09/2004,5.3022,,,07/09/2004,5.3986
07/12/2004,5.3329,,,07/12/2004,5.4085
7/13/2004,5.3365,,,7/13/2004,5.414
7/14/2004,5.4048,,,7/14/2004,5.4683
7/15/2004,5.3699,,,7/15/2004,5.4605
7/16/2004,5.3529,,,7/16/2004,5.4607
7/19/2004,5.1727,,,7/19/2004,5.3969
7/20/2004,5.2616,,,7/20/2004,5.4079
7/21/2004,5.2615,,,7/21/2004,5.4176
7/22/2004,5.3638,,,7/22/2004,5.4909
7/23/2004,5.4099,,,7/23/2004,5.4981
7/26/2004,5.4169,,,7/26/2004,5.4975
7/27/2004,5.4226,,,7/27/2004,5.5408
7/28/2004,5.4702,,,7/28/2004,5.5629
7/29/2004,5.4056,,,7/29/2004,5.5755
7/30/2004,5.468,,,7/30/2004,5.5545
08/02/2004,5.3734,,,08/02/2004,5.4672
08/03/2004,5.4527,,,08/03/2004,5.4741
08/04/2004,5.419,,,08/04/2004,5.48
08/05/2004,5.4046,,,08/05/2004,5.4573
08/06/2004,5.2366,,,08/06/2004,5.3981
08/09/2004,5.139,,,08/09/2004,5.3319
08/10/2004,5.2481,,,08/10/2004,5.3565
08/11/2004,5.2549,,,08/11/2004,5.3499
08/12/2004,5.2377,,,08/12/2004,5.3768
8/13/2004,5.1949,,,8/13/2004,5.3496
8/16/2004,5.1741,,,8/16/2004,5.3248
8/17/2004,5.3141,,,8/17/2004,5.392
8/18/2004,5.2143,,,8/18/2004,5.3603
8/19/2004,5.1713,,,8/19/2004,5.3455
8/20/2004,5.1819,,,8/20/2004,5.3579
8/23/2004,5.1837,,,8/23/2004,5.3227
8/24/2004,5.2421,,,8/24/2004,5.4025
8/25/2004,5.267,,,8/25/2004,5.4057
8/26/2004,5.1814,,,8/26/2004,5.3631
8/27/2004,5.2137,,,8/27/2004,5.3524
8/30/2004,5.1626,,,8/30/2004,5.3604
8/31/2004,5.158,,,8/31/2004,5.3636
09/01/2004,5.0697,,,09/01/2004,5.3432
09/02/2004,5.1107,,,09/02/2004,5.3621
09/03/2004,5.1564,,,09/03/2004,5.4068
09/07/2004,5.2404,,,09/07/2004,5.4514
09/08/2004,5.1726,,,09/08/2004,5.4046
09/09/2004,5.1545,,,09/09/2004,5.3839
09/10/2004,5.0951,,,09/10/2004,5.3236
9/13/2004,5.052,,,9/13/2004,5.3013
9/14/2004,5.1006,,,9/14/2004,5.324
9/15/2004,5.0657,,,9/15/2004,5.2871
9/16/2004,5.1486,,,9/16/2004,5.2913
9/17/2004,5.1423,,,9/17/2004,5.2925
9/20/2004,5.1545,,,9/20/2004,5.288
9/21/2004,5.1152,,,9/21/2004,5.2603
9/23/2004,5.1002,,,9/23/2004,5.2565
9/24/2004,5.0986,,,9/24/2004,5.1886
9/27/2004,5.1105,,,9/27/2004,5.1982
9/28/2004,5.0429,,,9/28/2004,5.166
9/29/2004,5.0796,,,9/29/2004,5.1817
9/30/2004,4.9356,,,9/30/2004,5.1998
10/01/2004,4.9938,,,10/01/2004,5.2022
10/04/2004,5.0167,,,10/04/2004,5.2146
10/05/2004,5.0551,,,10/05/2004,5.2573
10/06/2004,5.0006,,,10/06/2004,5.1977
10/07/2004,5.0161,,,10/07/2004,5.1924
10/08/2004,5.0068,,,10/08/2004,5.2121
10/11/2004,4.9147,,,10/11/2004,5.1374
10/12/2004,4.9727,,,10/12/2004,5.1576
10/13/2004,4.8944,,,10/13/2004,5.0886
10/14/2004,4.909,,,10/14/2004,5.0981
10/15/2004,4.8894,,,10/15/2004,5.0778
10/18/2004,4.9429,,,10/18/2004,5.0875
10/19/2004,4.8417,,,10/19/2004,5.0755
10/20/2004,4.8877,,,10/20/2004,5.1037
10/21/2004,4.8088,,,10/21/2004,5.0564
10/22/2004,4.8422,,,10/22/2004,5.0732
10/25/2004,4.7862,,,10/25/2004,5.0661
10/26/2004,4.7531,,,10/26/2004,5.0531
10/27/2004,4.8012,,,10/27/2004,5.0724
10/28/2004,4.9049,,,10/28/2004,5.099
10/29/2004,4.879,,,10/29/2004,5.0883
11/01/2004,4.8545,,,11/01/2004,5.0881
11/02/2004,4.8631,,,11/02/2004,5.102
11/03/2004,4.975,,,11/03/2004,5.1407
11/04/2004,4.9151,,,11/04/2004,5.1152
11/05/2004,4.9452,,,11/05/2004,5.0649
11/08/2004,5.0115,,,11/08/2004,5.122
11/09/2004,4.972,,,11/09/2004,5.1169
11/10/2004,4.9596,,,11/10/2004,5.0551
11/11/2004,4.8936,,,11/11/2004,5.0907
11/12/2004,4.8059,,,11/12/2004,5.0358
11/15/2004,4.7739,,,11/15/2004,4.9885
11/16/2004,4.7734,,,11/16/2004,4.9711
11/17/2004,4.8232,,,11/17/2004,4.9591
11/18/2004,4.8207,,,11/18/2004,4.9836
11/19/2004,4.9181,,,11/19/2004,5.0427
11/22/2004,4.8522,,,11/22/2004,4.9979
11/23/2004,4.8175,,,11/23/2004,4.9705
11/24/2004,4.7555,,,11/24/2004,4.9442
11/25/2004,4.7754,,,11/25/2004,4.9365
11/26/2004,4.6922,,,11/26/2004,4.9291
11/29/2004,4.6546,,,11/29/2004,4.9018
11/30/2004,4.7012,,,11/30/2004,4.9572
12/01/2004,4.732,,,12/01/2004,4.9288
12/02/2004,4.8248,,,12/02/2004,4.934
12/03/2004,4.8403,,,12/03/2004,5.0113
12/06/2004,4.7243,,,12/06/2004,4.9765
12/07/2004,4.7125,,,12/07/2004,4.9151
12/08/2004,4.6961,,,12/08/2004,4.8949
12/09/2004,4.6866,,,12/09/2004,4.8571
12/10/2004,4.7098,,,12/10/2004,4.8471
12/13/2004,4.6983,,,12/13/2004,4.8521
12/14/2004,4.7003,,,12/14/2004,4.8403
12/15/2004,4.726,,,12/15/2004,4.8324
12/16/2004,4.6514,,,12/16/2004,4.7824
12/17/2004,4.8589,,,12/17/2004,4.7766
12/20/2004,4.843,,,12/20/2004,4.7887
12/21/2004,4.8124,,,12/21/2004,4.7416
12/22/2004,4.8106,,,12/22/2004,4.7718
12/23/2004,4.76,,,12/23/2004,4.7445
12/27/2004,4.699,,,12/27/2004,4.7522
12/28/2004,4.7182,,,12/28/2004,4.7562
12/29/2004,4.7182,,,12/29/2004,4.7562
12/30/2004,4.8035,,,12/30/2004,4.9329
12/31/2004,4.7684,,,12/31/2004,4.8952
01/04/2005,4.7384,,,01/04/2005,4.8576
01/05/2005,4.7254,,,01/05/2005,4.831
01/06/2005,4.7553,,,01/06/2005,4.8534
01/07/2005,4.7107,,,01/07/2005,4.8441
01/10/2005,4.7443,,,01/10/2005,4.8388
01/11/2005,4.6961,,,01/11/2005,4.8262
01/12/2005,4.7102,,,01/12/2005,4.8437
1/13/2005,4.6981,,,1/13/2005,4.8662
1/14/2005,4.6064,,,1/14/2005,4.8322
1/17/2005,4.6734,,,1/17/2005,4.8493
1/18/2005,4.6657,,,1/18/2005,4.8542
1/19/2005,4.7919,,,1/19/2005,4.8732
1/20/2005,4.8201,,,1/20/2005,4.8955
1/21/2005,4.831,,,1/21/2005,4.9236
1/24/2005,4.7688,,,1/24/2005,4.9336
1/25/2005,4.7873,,,1/25/2005,4.9283
1/26/2005,4.8101,,,1/26/2005,4.9132
1/27/2005,4.8073,,,1/27/2005,4.9256
1/28/2005,4.8346,,,1/28/2005,4.966
1/31/2005,4.805,,,1/31/2005,4.9283
02/01/2005,4.8311,,,02/01/2005,4.9229
02/02/2005,4.8135,,,02/02/2005,4.8855
02/03/2005,4.8108,,,02/03/2005,4.9068
02/04/2005,4.862,,,02/04/2005,4.9112
02/07/2005,4.8361,,,02/07/2005,4.8161
02/08/2005,4.8637,,,02/08/2005,4.7754
02/09/2005,4.8572,,,02/09/2005,4.7333
02/10/2005,4.9222,,,02/10/2005,4.7329
02/11/2005,4.872,,,02/11/2005,4.7685
2/14/2005,4.9046,,,2/14/2005,4.793
2/15/2005,4.9356,,,2/15/2005,4.8394
2/16/2005,4.9655,,,2/16/2005,4.872
2/17/2005,4.9187,,,2/17/2005,4.8723
2/18/2005,4.9281,,,2/18/2005,4.9052
2/21/2005,4.9964,,,2/21/2005,4.9569
2/22/2005,5.023,,,2/22/2005,5.0012
2/23/2005,5.0314,,,2/23/2005,4.9961
2/24/2005,5.1031,,,2/24/2005,5.028
2/25/2005,5.1513,,,2/25/2005,5.0532
2/28/2005,5.1101,,,2/28/2005,5.0305
03/01/2005,5.1351,,,03/01/2005,5.0436
03/02/2005,5.0988,,,03/02/2005,5.0415
03/04/2005,5.1625,,,03/04/2005,5.0983
03/07/2005,5.0958,,,03/07/2005,5.0355
03/08/2005,5.123,,,03/08/2005,5.0477
03/09/2005,5.1465,,,03/09/2005,5.1056
03/10/2005,5.1648,,,03/10/2005,5.1377
03/11/2005,5.1153,,,03/11/2005,5.155
3/14/2005,5.095,,,3/14/2005,5.1452
3/15/2005,5.1078,,,3/15/2005,5.1326
3/16/2005,5.0921,,,3/16/2005,5.0687
3/17/2005,5.0303,,,3/17/2005,5.0513
3/18/2005,5.0468,,,3/18/2005,5.056
3/21/2005,5.106,,,3/21/2005,5.0832
3/22/2005,5.083,,,3/22/2005,5.1032
3/23/2005,5.0374,,,3/23/2005,5.0518
3/24/2005,5.0771,,,3/24/2005,5.1186
3/25/2005,5.0797,,,3/25/2005,5.1034
3/28/2005,5.0863,,,3/28/2005,5.0954
3/29/2005,5.0863,,,3/29/2005,5.1053
3/30/2005,5.0652,,,3/30/2005,5.0579
3/31/2005,5.0027,,,3/31/2005,4.9881
04/01/2005,4.9743,,,04/01/2005,4.9683
04/04/2005,4.9998,,,04/04/2005,5.0091
04/05/2005,4.9158,,,04/05/2005,4.9819
04/06/2005,4.9497,,,04/06/2005,4.995
04/07/2005,4.9496,,,04/07/2005,4.9849
04/08/2005,4.896,,,04/08/2005,4.95
04/11/2005,4.9443,,,04/11/2005,4.9874
04/12/2005,4.9208,,,04/12/2005,4.9824
4/13/2005,4.9232,,,4/13/2005,4.9906
4/14/2005,4.8753,,,4/14/2005,4.9732
4/15/2005,4.8978,,,4/15/2005,4.9503
4/18/2005,4.849,,,4/18/2005,4.9156
4/19/2005,4.8431,,,4/19/2005,4.8982
4/20/2005,4.8702,,,4/20/2005,4.916
4/21/2005,4.8899,,,4/21/2005,4.908
